City,date,latitude,longitude,insat_aod,cloud_mask,qa_flag,solar_zenith_angle,satellite_zenith_angle,observation_time
Delhi,2024-03-16,28.6139,77.209,0.21680715951274865,0,1,46.13,17.66,08:30:00
Delhi,2024-03-17,28.6139,77.209,0.3671886469959436,0,0,43.87,16.93,08:30:00
Delhi,2024-03-18,28.6139,77.209,0.4006116831040938,0,0,43.7,14.98,08:30:00
Delhi,2024-03-19,28.6139,77.209,0.3129994675410917,0,0,46.25,16.53,08:30:00
Delhi,2024-03-22,28.6139,77.209,0.3018785480827404,0,1,44.03,18.4,08:30:00
Delhi,2024-03-23,28.6139,77.209,0.18213772195083586,0,0,46.32,14.24,08:30:00
Delhi,2024-03-24,28.6139,77.209,0.4235131151302912,0,0,46.07,16.93,08:30:00
Delhi,2024-03-25,28.6139,77.209,0.30318059451401214,0,0,44.93,14.14,08:30:00
Delhi,2024-03-26,28.6139,77.209,0.3266802936328652,0,0,44.95,17.46,08:30:00
Delhi,2024-03-27,28.6139,77.209,0.35340882163182696,0,0,44.97,13.92,08:30:00
Delhi,2024-03-28,28.6139,77.209,0.33319901019460796,0,0,44.84,17.44,08:30:00
Delhi,2024-03-30,28.6139,77.209,0.35147734934957725,0,0,45.33,19.69,08:30:00
Delhi,2024-03-31,28.6139,77.209,0.3761627151455815,0,0,44.42,11.7,08:30:00
Delhi,2024-04-01,28.6139,77.209,0.3020937629756306,0,1,46.18,13.83,08:30:00
Delhi,2024-04-02,28.6139,77.209,0.2666059641272737,0,0,46.35,14.71,08:30:00
Delhi,2024-04-03,28.6139,77.209,0.2090844893592039,0,0,45.0,15.12,08:30:00
Delhi,2024-04-04,28.6139,77.209,0.3361980358556227,0,0,45.6,15.3,08:30:00
Delhi,2024-04-06,28.6139,77.209,0.3384132076325287,0,0,44.63,15.29,08:30:00
Delhi,2024-04-07,28.6139,77.209,0.2925878856419891,0,0,45.93,15.42,08:30:00
Delhi,2024-04-09,28.6139,77.209,0.23655894672597047,0,0,45.88,10.6,08:30:00
Delhi,2024-04-10,28.6139,77.209,0.23540224462002685,0,0,42.73,18.76,08:30:00
Delhi,2024-04-11,28.6139,77.209,0.21987284341259328,0,0,43.02,14.86,08:30:00
Delhi,2024-04-12,28.6139,77.209,0.2192719634681792,0,0,44.63,11.74,08:30:00
Delhi,2024-04-14,28.6139,77.209,0.31052104094835403,0,0,44.23,13.88,08:30:00
Delhi,2024-04-17,28.6139,77.209,0.19111592529877608,0,0,44.78,18.01,08:30:00
Delhi,2024-04-18,28.6139,77.209,0.3550906279380153,0,0,43.55,13.63,08:30:00
Delhi,2024-04-19,28.6139,77.209,0.20730837942629127,0,0,43.45,9.52,08:30:00
Delhi,2024-04-20,28.6139,77.209,0.28699206277136485,0,0,42.98,12.57,08:30:00
Delhi,2024-04-21,28.6139,77.209,0.17743447355452613,0,0,43.04,12.74,08:30:00
Delhi,2024-04-22,28.6139,77.209,0.16664284632318774,0,0,43.69,13.07,08:30:00
Delhi,2024-04-23,28.6139,77.209,0.16167632264481396,0,0,44.67,16.63,08:30:00
Delhi,2024-04-24,28.6139,77.209,0.16823077641544712,0,0,43.48,13.9,08:30:00
Delhi,2024-04-26,28.6139,77.209,0.09213532642594924,0,1,45.12,11.5,08:30:00
Delhi,2024-04-29,28.6139,77.209,0.14977149650766886,0,1,42.52,12.73,08:30:00
Delhi,2024-05-01,28.6139,77.209,0.05,0,0,43.37,13.1,08:30:00
Delhi,2024-05-02,28.6139,77.209,0.14106328990191278,0,0,41.26,13.85,08:30:00
Delhi,2024-05-03,28.6139,77.209,0.22954850802034552,0,0,40.95,15.67,08:30:00
Delhi,2024-05-06,28.6139,77.209,0.28308987314485323,0,0,42.3,10.57,08:30:00
Delhi,2024-05-07,28.6139,77.209,0.05,0,0,41.5,15.22,08:30:00
Delhi,2024-05-08,28.6139,77.209,0.08564132238136248,0,0,42.71,13.51,08:30:00
Delhi,2024-05-10,28.6139,77.209,0.07454324570689239,0,1,42.79,18.0,08:30:00
Delhi,2024-05-11,28.6139,77.209,0.11110773880935348,0,0,38.63,14.12,08:30:00
Delhi,2024-05-13,28.6139,77.209,0.20829314927235018,0,1,39.17,15.72,08:30:00
Delhi,2024-05-14,28.6139,77.209,0.12765583140361733,0,0,40.39,16.27,08:30:00
Delhi,2024-05-15,28.6139,77.209,0.17561981165695176,0,1,39.1,16.01,08:30:00
Delhi,2024-05-16,28.6139,77.209,0.05,0,0,38.54,18.77,08:30:00
Delhi,2024-05-17,28.6139,77.209,0.16251103440140766,0,0,40.4,13.89,08:30:00
Delhi,2024-05-18,28.6139,77.209,0.08452776172651573,0,0,38.31,18.46,08:30:00
Delhi,2024-05-19,28.6139,77.209,0.05525808849546508,0,0,37.56,13.72,08:30:00
Delhi,2024-05-20,28.6139,77.209,0.08576782610742589,0,0,39.2,15.45,08:30:00
Delhi,2024-05-21,28.6139,77.209,0.10430714750195652,0,0,39.89,16.48,08:30:00
Delhi,2024-05-23,28.6139,77.209,0.06536260138464933,0,0,36.59,14.69,08:30:00
Delhi,2024-05-24,28.6139,77.209,0.05,0,0,38.4,14.6,08:30:00
Delhi,2024-05-25,28.6139,77.209,0.05314356790157739,0,0,36.02,10.86,08:30:00
Delhi,2024-05-26,28.6139,77.209,0.18909511751885746,0,0,36.83,14.16,08:30:00
Delhi,2024-05-28,28.6139,77.209,0.07425039636106288,0,1,34.87,17.7,08:30:00
Delhi,2024-05-29,28.6139,77.209,0.05,0,0,34.89,16.29,08:30:00
Delhi,2024-05-30,28.6139,77.209,0.05,0,0,35.45,13.31,08:30:00
Delhi,2024-05-31,28.6139,77.209,0.05,0,0,35.21,15.39,08:30:00
Delhi,2024-06-02,28.6139,77.209,0.12376978965748064,0,0,35.97,9.82,08:30:00
Delhi,2024-06-03,28.6139,77.209,0.05821937217758953,0,1,34.05,11.48,08:30:00
Delhi,2024-06-04,28.6139,77.209,0.05,0,0,35.05,18.18,08:30:00
Delhi,2024-06-07,28.6139,77.209,0.05,0,1,32.81,14.1,08:30:00
Delhi,2024-06-08,28.6139,77.209,0.05977989410092744,0,0,33.46,14.23,08:30:00
Delhi,2024-06-09,28.6139,77.209,0.05,0,1,31.3,13.69,08:30:00
Delhi,2024-06-11,28.6139,77.209,0.05,0,0,30.5,10.62,08:30:00
Delhi,2024-06-12,28.6139,77.209,0.05,0,0,32.56,14.92,08:30:00
Delhi,2024-06-14,28.6139,77.209,0.05,0,0,31.11,14.54,08:30:00
Delhi,2024-06-16,28.6139,77.209,0.08535590965928502,0,0,29.8,16.32,08:30:00
Delhi,2024-06-17,28.6139,77.209,0.07361600335497631,0,0,31.51,14.6,08:30:00
Delhi,2024-06-18,28.6139,77.209,0.05,0,0,29.26,15.5,08:30:00
Delhi,2024-06-19,28.6139,77.209,0.05,0,0,29.85,18.35,08:30:00
Delhi,2024-06-21,28.6139,77.209,0.05,0,0,28.78,13.56,08:30:00
Delhi,2024-06-22,28.6139,77.209,0.05606029443936084,0,0,29.41,13.24,08:30:00
Delhi,2024-06-23,28.6139,77.209,0.12350034528509116,0,0,29.69,16.77,08:30:00
Delhi,2024-06-24,28.6139,77.209,0.05,0,0,28.2,11.07,08:30:00
Delhi,2024-06-25,28.6139,77.209,0.05,0,0,26.99,14.81,08:30:00
Delhi,2024-06-27,28.6139,77.209,0.05,0,0,27.17,13.87,08:30:00
Delhi,2024-06-28,28.6139,77.209,0.05,0,0,27.02,15.33,08:30:00
Delhi,2024-06-29,28.6139,77.209,0.12339919194551258,0,1,25.65,17.82,08:30:00
Delhi,2024-06-30,28.6139,77.209,0.05,0,0,24.11,16.25,08:30:00
Delhi,2024-07-01,28.6139,77.209,0.05,0,0,26.45,16.03,08:30:00
Delhi,2024-07-02,28.6139,77.209,0.05,0,0,25.7,15.71,08:30:00
Delhi,2024-07-04,28.6139,77.209,0.056964411251960535,0,0,23.62,18.52,08:30:00
Delhi,2024-07-05,28.6139,77.209,0.1797169437085775,0,1,23.43,13.89,08:30:00
Delhi,2024-07-06,28.6139,77.209,0.12020153431353103,0,0,23.03,14.3,08:30:00
Delhi,2024-07-08,28.6139,77.209,0.05,0,0,22.6,12.94,08:30:00
Delhi,2024-07-10,28.6139,77.209,0.08952353792024446,0,0,21.45,13.67,08:30:00
Delhi,2024-07-11,28.6139,77.209,0.05,0,0,21.19,18.55,08:30:00
Delhi,2024-07-12,28.6139,77.209,0.18172761118751574,0,0,20.85,16.58,08:30:00
Delhi,2024-07-13,28.6139,77.209,0.104737690625539,0,0,19.55,13.47,08:30:00
Delhi,2024-07-14,28.6139,77.209,0.05,0,1,21.02,15.84,08:30:00
Delhi,2024-07-17,28.6139,77.209,0.16447166102891486,0,0,19.95,21.32,08:30:00
Delhi,2024-07-18,28.6139,77.209,0.05,0,0,20.08,19.62,08:30:00
Delhi,2024-07-19,28.6139,77.209,0.15691784555977892,0,0,18.71,17.05,08:30:00
Delhi,2024-07-20,28.6139,77.209,0.05,0,0,20.12,16.62,08:30:00
Delhi,2024-07-21,28.6139,77.209,0.11108645759049438,0,0,18.56,15.92,08:30:00
Delhi,2024-07-22,28.6139,77.209,0.10414983563017921,0,0,18.28,15.12,08:30:00
Delhi,2024-07-23,28.6139,77.209,0.050254315770602444,0,0,18.51,14.23,08:30:00
Delhi,2024-07-24,28.6139,77.209,0.05,0,0,17.35,15.7,08:30:00
Delhi,2024-07-27,28.6139,77.209,0.05,0,0,15.8,13.6,08:30:00
Delhi,2024-07-28,28.6139,77.209,0.16186635625193563,0,0,17.76,14.84,08:30:00
Delhi,2024-07-30,28.6139,77.209,0.05,0,0,16.7,18.28,08:30:00
Delhi,2024-07-31,28.6139,77.209,0.17077761664633306,0,0,14.13,11.93,08:30:00
Delhi,2024-08-03,28.6139,77.209,0.09516792191808944,0,1,14.89,14.93,08:30:00
Delhi,2024-08-04,28.6139,77.209,0.05,0,0,13.87,16.15,08:30:00
Delhi,2024-08-05,28.6139,77.209,0.2727754298144851,0,0,15.06,16.23,08:30:00
Delhi,2024-08-08,28.6139,77.209,0.2640078605751114,0,0,13.53,14.31,08:30:00
Delhi,2024-08-10,28.6139,77.209,0.05,0,1,13.19,12.58,08:30:00
Delhi,2024-08-15,28.6139,77.209,0.19392528583801028,0,0,12.53,17.31,08:30:00
Delhi,2024-08-16,28.6139,77.209,0.17123891109760525,0,1,10.24,17.24,08:30:00
Delhi,2024-08-17,28.6139,77.209,0.13915515405045908,0,0,11.96,15.49,08:30:00
Delhi,2024-08-18,28.6139,77.209,0.25795782617875795,0,0,9.72,13.37,08:30:00
Delhi,2024-08-19,28.6139,77.209,0.12203342497837036,0,0,10.7,13.57,08:30:00
Delhi,2024-08-20,28.6139,77.209,0.22666936223217055,0,0,12.09,15.1,08:30:00
Delhi,2024-08-22,28.6139,77.209,0.27818138306494006,0,0,9.39,10.34,08:30:00
Delhi,2024-08-23,28.6139,77.209,0.18185197761893282,0,1,7.73,20.0,08:30:00
Delhi,2024-08-24,28.6139,77.209,0.21098824223688026,0,1,10.86,10.92,08:30:00
Delhi,2024-08-25,28.6139,77.209,0.20041694726354425,0,1,9.4,11.87,08:30:00
Delhi,2024-08-28,28.6139,77.209,0.28483526369886725,0,0,8.23,9.41,08:30:00
Delhi,2024-08-29,28.6139,77.209,0.3784059948656411,0,0,8.47,14.78,08:30:00
Delhi,2024-08-30,28.6139,77.209,0.3619187937443326,0,0,6.67,11.11,08:30:00
Delhi,2024-09-01,28.6139,77.209,0.2644380045834142,0,0,7.07,18.75,08:30:00
Delhi,2024-09-03,28.6139,77.209,0.42108527855916056,0,0,7.15,14.24,08:30:00
Delhi,2024-09-06,28.6139,77.209,0.27595135406403604,0,0,6.2,15.02,08:30:00
Delhi,2024-09-07,28.6139,77.209,0.333780277808638,0,0,7.1,9.75,08:30:00
Delhi,2024-09-08,28.6139,77.209,0.3889325854150332,0,0,5.58,16.61,08:30:00
Delhi,2024-09-09,28.6139,77.209,0.40544707457784795,0,1,5.73,16.37,08:30:00
Delhi,2024-09-10,28.6139,77.209,0.2884352058441189,0,1,6.23,20.01,08:30:00
Delhi,2024-09-11,28.6139,77.209,0.33438896587342387,0,0,6.45,15.49,08:30:00
Delhi,2024-09-12,28.6139,77.209,0.3034768530475923,0,0,4.94,19.08,08:30:00
Delhi,2024-09-13,28.6139,77.209,0.39415115032749365,0,1,6.22,17.51,08:30:00
Delhi,2024-09-14,28.6139,77.209,0.2642785986960665,0,0,6.39,15.89,08:30:00
Delhi,2024-09-15,28.6139,77.209,0.18230643815538614,0,0,4.8,16.8,08:30:00
Delhi,2024-09-16,28.6139,77.209,0.30151190796644695,0,0,5.76,12.43,08:30:00
Delhi,2024-09-17,28.6139,77.209,0.4672593224969089,0,0,3.91,11.12,08:30:00
Delhi,2024-09-18,28.6139,77.209,0.44619392043268413,0,0,5.65,13.25,08:30:00
Delhi,2024-09-19,28.6139,77.209,0.40208994595049385,0,0,6.94,15.15,08:30:00
Delhi,2024-09-20,28.6139,77.209,0.3922835107804615,0,0,4.18,11.17,08:30:00
Delhi,2024-09-21,28.6139,77.209,0.5094615406874881,0,0,3.46,16.7,08:30:00
Delhi,2024-09-22,28.6139,77.209,0.25236406002483297,0,1,4.97,15.98,08:30:00
Delhi,2024-09-25,28.6139,77.209,0.46523690516745414,0,0,5.49,13.49,08:30:00
Delhi,2024-09-27,28.6139,77.209,0.39586126518437886,0,0,3.71,11.02,08:30:00
Delhi,2024-09-28,28.6139,77.209,0.42771424213881204,0,0,5.25,18.41,08:30:00
Delhi,2024-09-29,28.6139,77.209,0.4301067350794373,0,0,4.58,15.12,08:30:00
Delhi,2024-10-01,28.6139,77.209,0.5023825918479115,0,0,4.7,16.87,08:30:00
Delhi,2024-10-03,28.6139,77.209,0.456395281272684,0,0,5.29,12.03,08:30:00
Delhi,2024-10-04,28.6139,77.209,0.3972446213068108,0,1,4.85,14.68,08:30:00
Delhi,2024-10-05,28.6139,77.209,0.5036143441593732,0,0,4.91,13.61,08:30:00
Delhi,2024-10-06,28.6139,77.209,0.41600591061262765,0,0,4.28,19.1,08:30:00
Delhi,2024-10-07,28.6139,77.209,0.5266810244222933,0,1,4.56,16.42,08:30:00
Delhi,2024-10-09,28.6139,77.209,0.4831530776131185,0,0,5.0,13.45,08:30:00
Delhi,2024-10-10,28.6139,77.209,0.5199911919451767,0,1,5.72,20.29,08:30:00
Delhi,2024-10-11,28.6139,77.209,0.4593219022941606,0,1,4.08,16.74,08:30:00
Delhi,2024-10-12,28.6139,77.209,0.521196285125443,0,0,5.47,13.3,08:30:00
Delhi,2024-10-13,28.6139,77.209,0.625279228340869,0,0,6.07,18.96,08:30:00
Delhi,2024-10-14,28.6139,77.209,0.4969465882138589,0,0,4.98,11.48,08:30:00
Delhi,2024-10-15,28.6139,77.209,0.6022899026792007,0,0,6.38,13.13,08:30:00
Delhi,2024-10-16,28.6139,77.209,0.545960282610672,0,0,6.19,16.46,08:30:00
Delhi,2024-10-17,28.6139,77.209,0.330382169852932,0,0,4.89,15.22,08:30:00
Delhi,2024-10-18,28.6139,77.209,0.48514267365570035,0,0,8.03,12.17,08:30:00
Delhi,2024-10-19,28.6139,77.209,0.6782897116898665,0,1,6.01,14.04,08:30:00
Delhi,2024-10-20,28.6139,77.209,0.6429691684877038,0,0,5.65,17.92,08:30:00
Delhi,2024-10-21,28.6139,77.209,0.5244532301876847,0,0,6.8,12.03,08:30:00
Delhi,2024-10-22,28.6139,77.209,0.5950095182982331,0,0,6.37,15.43,08:30:00
Delhi,2024-10-23,28.6139,77.209,0.5840456041794994,0,1,6.65,21.16,08:30:00
Delhi,2024-10-24,28.6139,77.209,0.6107457914682253,0,0,4.05,15.16,08:30:00
Delhi,2024-10-26,28.6139,77.209,0.512040782630702,0,0,6.92,10.06,08:30:00
Delhi,2024-10-27,28.6139,77.209,0.5818699381854375,0,0,6.86,18.83,08:30:00
Delhi,2024-10-30,28.6139,77.209,0.5115759094053561,0,0,7.64,15.01,08:30:00
Delhi,2024-10-31,28.6139,77.209,0.6083081450923905,0,0,8.84,8.62,08:30:00
Delhi,2024-11-02,28.6139,77.209,0.5344367631760218,0,0,6.83,17.2,08:30:00
Delhi,2024-11-04,28.6139,77.209,0.5723626665524255,0,0,8.77,14.96,08:30:00
Delhi,2024-11-06,28.6139,77.209,0.5337582013526929,0,0,8.73,9.24,08:30:00
Delhi,2024-11-07,28.6139,77.209,0.51310162719626,0,0,9.26,15.52,08:30:00
Delhi,2024-11-08,28.6139,77.209,0.6816197936361506,0,0,8.06,14.78,08:30:00
Delhi,2024-11-09,28.6139,77.209,0.6402904880895949,0,0,9.67,17.0,08:30:00
Delhi,2024-11-10,28.6139,77.209,0.7543851969569245,0,0,9.78,15.22,08:30:00
Delhi,2024-11-11,28.6139,77.209,0.5470138581705491,0,0,10.07,13.86,08:30:00
Delhi,2024-11-13,28.6139,77.209,0.6478931716308584,0,0,11.48,16.8,08:30:00
Delhi,2024-11-14,28.6139,77.209,0.6653814305741744,0,0,9.77,14.19,08:30:00
Delhi,2024-11-15,28.6139,77.209,0.7279750095063486,0,0,11.22,20.41,08:30:00
Delhi,2024-11-16,28.6139,77.209,0.7041944530885957,0,0,11.94,18.82,08:30:00
Delhi,2024-11-17,28.6139,77.209,0.6220350726886887,0,0,10.89,12.9,08:30:00
Delhi,2024-11-18,28.6139,77.209,0.721905724179369,0,0,9.54,14.45,08:30:00
Delhi,2024-11-19,28.6139,77.209,0.5971456010033326,0,0,12.63,13.54,08:30:00
Delhi,2024-11-20,28.6139,77.209,0.6809363485864077,0,0,12.31,16.23,08:30:00
Delhi,2024-11-21,28.6139,77.209,0.7770463335814946,0,0,12.47,11.76,08:30:00
Delhi,2024-11-22,28.6139,77.209,0.5989906385525793,0,0,11.91,18.1,08:30:00
Delhi,2024-11-23,28.6139,77.209,0.6611881473020821,0,0,13.07,21.5,08:30:00
Delhi,2024-11-24,28.6139,77.209,0.7645652893689465,0,1,11.34,18.22,08:30:00
Delhi,2024-11-26,28.6139,77.209,0.6983536354708532,0,0,12.74,18.22,08:30:00
Delhi,2024-11-28,28.6139,77.209,0.5309735081389445,0,0,14.68,14.66,08:30:00
Delhi,2024-11-29,28.6139,77.209,0.7060406458418759,0,0,13.75,16.62,08:30:00
Delhi,2024-11-30,28.6139,77.209,0.6725715555417667,0,0,15.25,16.81,08:30:00
Delhi,2024-12-01,28.6139,77.209,0.542715005437247,0,0,16.85,14.0,08:30:00
Delhi,2024-12-02,28.6139,77.209,0.7819405417725566,0,0,16.36,11.19,08:30:00
Delhi,2024-12-03,28.6139,77.209,0.6896275231028154,0,0,15.18,21.4,08:30:00
Delhi,2024-12-04,28.6139,77.209,0.7021725720402784,0,0,16.22,20.15,08:30:00
Delhi,2024-12-05,28.6139,77.209,0.6458509869177943,0,0,17.12,13.62,08:30:00
Delhi,2024-12-07,28.6139,77.209,0.6606720326577225,0,0,14.2,17.0,08:30:00
Delhi,2024-12-08,28.6139,77.209,0.7303461263407939,0,0,16.4,16.2,08:30:00
Delhi,2024-12-09,28.6139,77.209,0.7370861393342348,0,1,17.8,16.44,08:30:00
Delhi,2024-12-10,28.6139,77.209,0.8440041735100889,0,0,16.85,17.87,08:30:00
Delhi,2024-12-11,28.6139,77.209,0.6557732835648455,0,0,17.0,15.87,08:30:00
Delhi,2024-12-14,28.6139,77.209,0.6453350931122239,0,0,19.63,12.22,08:30:00
Delhi,2024-12-16,28.6139,77.209,0.6373377764364361,0,0,19.44,12.5,08:30:00
Delhi,2024-12-17,28.6139,77.209,0.7700537569945841,0,0,20.13,14.49,08:30:00
Delhi,2024-12-18,28.6139,77.209,0.6868105223973031,0,0,19.73,17.28,08:30:00
Delhi,2024-12-19,28.6139,77.209,0.7600046314795896,0,0,20.88,13.13,08:30:00
Delhi,2024-12-20,28.6139,77.209,0.6966727921918119,0,1,22.12,15.17,08:30:00
Delhi,2024-12-21,28.6139,77.209,0.7291781765311232,0,0,20.01,13.68,08:30:00
Delhi,2024-12-23,28.6139,77.209,0.703393729959759,0,0,21.45,14.21,08:30:00
Delhi,2024-12-25,28.6139,77.209,0.8129591204828616,0,0,23.37,16.73,08:30:00
Delhi,2024-12-26,28.6139,77.209,0.5294432466583168,0,0,22.91,12.32,08:30:00
Delhi,2024-12-28,28.6139,77.209,0.8049458726203091,0,0,22.93,18.49,08:30:00
Delhi,2024-12-29,28.6139,77.209,0.7077603940911317,0,0,23.68,16.51,08:30:00
Delhi,2024-12-30,28.6139,77.209,0.648578988650059,0,0,24.15,11.38,08:30:00
Faridabad,2024-01-01,28.4089,77.3178,0.8551498125406892,0,1,24.64,16.28,08:30:00
Faridabad,2024-01-02,28.4089,77.3178,0.7311241580419328,0,0,25.31,14.85,08:30:00
Faridabad,2024-01-03,28.4089,77.3178,0.6129742465203151,0,0,24.71,14.99,08:30:00
Faridabad,2024-01-04,28.4089,77.3178,0.7250516626720386,0,0,26.54,10.42,08:30:00
Faridabad,2024-01-05,28.4089,77.3178,0.49751955411867066,0,0,27.56,16.34,08:30:00
Faridabad,2024-01-06,28.4089,77.3178,0.7125117064251131,0,0,26.53,17.46,08:30:00
Faridabad,2024-01-07,28.4089,77.3178,0.8219908260948565,0,1,26.8,16.21,08:30:00
Faridabad,2024-01-08,28.4089,77.3178,0.6757547781647374,0,0,26.89,14.5,08:30:00
Faridabad,2024-01-09,28.4089,77.3178,0.6986043161683908,0,0,27.94,15.6,08:30:00
Faridabad,2024-01-10,28.4089,77.3178,0.6832888587178728,0,1,28.09,17.87,08:30:00
Faridabad,2024-01-12,28.4089,77.3178,0.6289715815469425,0,1,31.35,15.49,08:30:00
Faridabad,2024-01-14,28.4089,77.3178,0.7025362847639757,0,0,29.79,14.59,08:30:00
Faridabad,2024-01-15,28.4089,77.3178,0.7529290975198157,0,0,29.28,17.48,08:30:00
Faridabad,2024-01-16,28.4089,77.3178,0.6702745152368605,0,0,29.27,13.59,08:30:00
Faridabad,2024-01-17,28.4089,77.3178,0.5601787402269275,0,0,31.2,18.14,08:30:00
Faridabad,2024-01-18,28.4089,77.3178,0.7685465316810578,0,0,32.01,15.09,08:30:00
Faridabad,2024-01-21,28.4089,77.3178,0.579327940329295,0,0,33.13,17.53,08:30:00
Faridabad,2024-01-23,28.4089,77.3178,0.616687453458188,0,0,33.03,17.77,08:30:00
Faridabad,2024-01-24,28.4089,77.3178,0.6082445597078555,0,0,32.47,14.67,08:30:00
Faridabad,2024-01-25,28.4089,77.3178,0.6562641208598808,0,1,30.86,17.12,08:30:00
Faridabad,2024-01-26,28.4089,77.3178,0.5311901544213823,0,1,33.25,16.77,08:30:00
Faridabad,2024-01-31,28.4089,77.3178,0.6439684011774578,0,0,34.77,14.58,08:30:00
Faridabad,2024-02-03,28.4089,77.3178,0.4849874484979624,0,0,36.76,13.36,08:30:00
Faridabad,2024-02-04,28.4089,77.3178,0.46463101309430627,0,0,35.91,17.38,08:30:00
