City,date,latitude,longitude,CPCB_AQI,CPCB_PM25,CPCB_PM10,CPCB_NO2_surface,CPCB_SO2,CPCB_CO_surface,CPCB_O3,TROPOMI_CO_mol_m2,TROPOMI_HCHO_mol_m2,TROPOMI_NO2_mol_m2,temp_c,dewpoint_c,wind_speed_ms,pressure_hpa,precip_mm,rel_humidity_pct,insat_aod,qa_flag,solar_zenith_angle,satellite_zenith_angle
Bangalore,2024-01-14,12.9716,77.5946,128.0,70.4,138.24,106.24,145.92,1.34,121.6,0.0352781607438761,0.0001963392738366,6.818414315522285e-05,21.57075653076174,14.149069722493492,2.259629247948252,913.1779736328124,0.0010728835491136,62.679068348843614,0.3790953921043689,0.0,29.59932961609531,15.741403460822427
Bangalore,2024-01-15,12.9716,77.5946,135.0,74.25,145.8,112.05,153.9,1.42,128.25,0.038881103842707,0.0002562406489513,6.00146140332044e-05,21.140974934895837,13.875854110717796,2.139579783202427,912.4467757161458,0.0008642673492431,63.221930712840695,0.4266102127818016,0.0,28.456970242767262,14.910434902225122
Bangalore,2024-01-16,12.9716,77.5946,148.0,81.4,159.84,122.84,168.72,1.55,140.6,0.038881103842707,0.0001710862819163,7.734768817810801e-05,21.38358268737801,14.031469599405966,2.1033769187423235,911.4327604166668,0.0017166137240565,62.92020340130665,0.5003800235221586,0.0,28.019679801491904,17.606229043348552
Bangalore,2024-01-17,12.9716,77.5946,133.0,73.15,143.64,110.39,151.62,1.4,126.35,0.0404150205359628,0.0003610287988959,9.215313399351688e-05,21.4371384938558,13.939744567871116,2.248092327508438,911.1908642578124,0.0012993811537853,62.34224715696459,0.3898991573965785,0.0,30.130567891630747,12.97876599276703
Bangalore,2024-01-18,12.9716,77.5946,108.0,59.4,116.64,89.64,123.12,1.13,102.6,0.0375413158719873,0.0001561743951145,9.545839864463016e-05,21.811709976196312,14.033940251668298,2.066478363029738,911.8408805338544,0.000441074366364,61.30374851092208,0.3029838274267811,0.0,30.36418277238002,15.786282239657927
Bangalore,2024-01-19,12.9716,77.5946,107.0,58.85,115.56,88.81,121.98,1.12,101.65,0.0303445523292933,-1.8511494905589464e-05,0.0001106339544819,22.239617919921898,15.167751566569052,2.706168619881827,912.2203206380208,0.0060200691223144,64.25890165932853,0.3268817081311261,1.0,31.407808141215,13.24486726530662
Bangalore,2024-01-20,12.9716,77.5946,102.0,56.1,110.16,84.66,116.28,1.07,96.9,0.036547969186528,0.0003196343086085,8.993782446171232e-05,22.23058535257979,14.1387929280599,2.567301530609761,913.3219124348958,0.001460313796997,60.16529695645914,0.2703256986082084,0.0,28.11447261004871,15.863794859721915
Bangalore,2024-01-21,12.9716,77.5946,109.0,59.95,117.72,90.47,124.26,1.14,103.55,0.0363752392656985,0.0002270757613575,6.650347092100095e-05,22.620082473754906,13.924523289998376,2.4897811440464643,913.2931005859376,0.0,57.94717310823657,0.2750694156427023,0.0,30.296147223904164,19.715464753026325
Bangalore,2024-01-22,12.9716,77.5946,98.0,53.9,105.84,81.34,111.72,1.03,93.1,0.0381593561231903,0.0001993319747271,7.490731714991982e-05,22.94794298807784,14.290014521280966,2.3595880569084446,913.9970393880208,0.0017236881717508,58.167885564032154,0.2658616674419287,1.0,31.406842429335647,10.816238445024442
Bangalore,2024-01-23,12.9716,77.5946,101.0,55.55,109.08,83.83,115.14,1.06,95.95,0.0410015916107099,0.0003083667120415,0.00013397909585,22.616110102335657,13.74145088195803,2.243047415997272,913.0905891927084,0.0008583068797918,57.27636525371454,0.2576471510890891,2.0,31.4858147719371,11.508242752766598
Bangalore,2024-01-24,12.9716,77.5946,94.0,51.7,101.52,78.02,107.16,0.99,89.3,0.0382577003862829,0.0003456000792385,8.916527783995481e-05,23.066920852661156,14.681703821818076,1.8226900797013152,912.91755859375,0.0063776969909667,59.23024207172622,0.2494326347362495,2.0,31.564787114538554,12.200247060508756
Bangalore,2024-01-25,12.9716,77.5946,114.0,62.7,123.12,94.62,129.96,1.2,108.3,0.0323062379218119,0.0002165548706376,8.916527783995481e-05,22.61114400227865,14.078344599405966,2.535671439586693,914.1717643229168,0.0021338462374842,58.55972236102482,0.2412181183834099,2.0,31.643759457140003,12.892251368250914
Bangalore,2024-01-26,12.9716,77.5946,85.0,46.75,91.8,70.55,96.9,0.89,80.75,0.0333586161605323,7.567400450172212e-05,5.7335500758785375e-05,21.591945266723656,11.7021308898926,3.082072770537076,915.6176123046876,0.0017881393432617,53.34324347271265,0.2330036020305703,0.0,31.722731799741457,13.58425567599307
Bangalore,2024-01-27,12.9716,77.5946,73.0,40.15,78.84,60.59,83.22,0.77,69.35,0.0374627500959355,0.0001016080831738,8.3220210789315e-05,21.48966496785482,12.493994013468466,3.334632725688701,915.458759765625,0.0033974647521972,56.549387596391846,0.2225608739283359,2.0,32.202072819050926,13.809525058810111
Bangalore,2024-01-28,12.9716,77.5946,74.0,40.7,79.92,61.42,84.36,0.78,70.3,0.0364698879420696,1.947767776199855e-05,4.042354216407733e-05,21.71280695597335,13.818051910400412,3.039743743260577,915.100048828125,0.0245153902938,60.81751539188621,0.2121181458261015,2.0,32.68141383836039,14.034794441627152
Bangalore,2024-01-29,12.9716,77.5946,85.0,46.75,91.8,70.55,96.9,0.89,80.75,0.0364698879420696,0.0002551701366748,9.35594273657367e-05,21.25475209554037,11.33696072896322,2.7401145920358942,914.4413346354168,0.0041693448906698,53.15752830781558,0.2016754177238671,2.0,33.16075485766986,14.260063824444195
Bangalore,2024-01-30,12.9716,77.5946,94.0,51.7,101.52,78.02,107.16,0.99,89.3,0.0422695888058474,0.0002498584044348,0.0001944653768574,22.239591852823935,11.185772196451865,1.2298038118072796,913.7710709635415,0.002571940420637,49.55460778957362,0.1912326896216328,0.0,33.64009587697932,14.485333207261236
Bangalore,2024-01-31,12.9716,77.5946,133.0,73.15,143.64,110.39,151.62,1.4,126.35,0.0419179947781681,0.0003255099358315,7.87211480907829e-05,23.50964571634933,13.503446197509788,1.374898196002456,913.7911279296876,0.008958578007423,53.42926411125215,0.3530147127576357,0.0,35.05282828983432,16.304853914042244
Bangalore,2024-02-01,12.9716,77.5946,106.0,58.3,114.48,87.98,120.84,1.11,100.7,0.0403040417638934,0.0004222220298763,0.0001013593585589,24.126720682780046,13.860544459025109,0.5683940681216253,913.8075797526042,0.0038477645034618,52.69129630582561,0.3004229361167213,0.0,34.800965071814645,17.118503581441598
Bangalore,2024-02-02,12.9716,77.5946,108.0,59.4,116.64,89.64,123.12,1.13,102.6,0.0389844757313522,0.0001992113955358,7.372968716114016e-05,24.38675460815432,15.355006790161156,1.357156219292826,913.4895442708332,0.0385224818160168,57.12814721400818,0.2743898722202693,2.0,34.49985113931471,17.04310754539886
Bangalore,2024-02-03,12.9716,77.5946,108.0,59.4,116.64,89.64,123.12,1.13,102.6,0.0365962838441831,0.0001992113955358,7.372968716114016e-05,23.86040585835775,15.388169860839866,2.7418050590916883,914.28509765625,0.0203861170575692,59.08709812138092,0.2483568083238174,0.0,34.19873720681477,16.96771150935613
Bangalore,2024-02-04,12.9716,77.5946,95.0,52.25,102.6,78.85,108.3,1.0,90.25,0.0337098747979073,0.000142770644004,8.7663306105141e-05,22.960035578409872,11.61626841227212,2.797471185538168,915.6341975911458,0.001716613667213,48.80462640550128,0.2224746541341175,0.0,36.736701669714904,12.830897275051564
Bangalore,2024-02-05,12.9716,77.5946,93.0,51.15,100.44,77.19,106.02,0.98,88.35,0.0394052303371254,0.000227484429405,8.7663306105141e-05,23.00640195210775,10.699182128906273,2.757686850930107,915.6701416015624,0.0,45.797181519274815,0.2050892562699146,2.0,37.1194710051123,14.69753282223204
Bangalore,2024-02-06,12.9716,77.5946,97.0,53.35,104.76,80.51,110.58,1.02,92.15,0.0394052303371254,0.0002945257831484,7.220106596337443e-05,23.629617309570335,10.95897699991866,2.9166280535133233,915.1324723307292,0.0008553266184208,44.874124443560824,0.1877038584057118,0.0,37.50224034050971,16.564168369412517
Bangalore,2024-02-07,12.9716,77.5946,99.0,54.45,106.92,82.17,112.86,1.04,94.05,0.0362368822648669,0.0001728895542563,9.360235415884722e-05,24.32733243306484,7.982328669230185,3.01044956443566,915.0013785807292,0.0012993227755941,35.23223613174321,0.1695690193802464,2.0,37.429293313766735,15.216506394275424
Bangalore,2024-02-08,12.9716,77.5946,97.0,53.35,104.76,80.51,110.58,1.02,92.15,0.03796274365024,0.0002190343449719,9.72491761912111e-05,24.792928314209007,7.481951649983728,2.8522676950556676,913.8487858072916,-3.347793153807288e-06,33.1163337130563,0.151434180354781,1.0,37.356346287023754,13.868844419138329
Bangalore,2024-02-09,12.9716,77.5946,95.0,52.25,102.6,78.85,108.3,1.0,90.25,0.0390592260860798,0.0002892615690492,9.040898944343306e-05,24.32656631469729,11.07383753458663,3.0525130523212862,914.507119140625,0.001293420684334,43.36322991655073,0.2000103300500623,0.0,37.10862748334547,11.885653053220029
Bangalore,2024-02-10,12.9716,77.5946,97.0,53.35,104.76,80.51,110.58,1.02,92.15,0.0390592260860798,0.0002712194573498,9.040898944343306e-05,23.228953297932943,13.818889236450218,3.1384487747438765,915.56611328125,0.0049710273692937,55.46794021154641,0.1882700037295216,2.0,36.79527717786802,15.170332281824944
Bangalore,2024-02-11,12.9716,77.5946,92.0,50.6,99.36,76.36,104.88,0.97,87.4,0.0329154948740906,0.0002572530976712,5.096294174329383e-05,22.69240849812826,13.040655390421648,3.178346795380747,915.7749169921876,0.0025928020477294,54.46762703088624,0.1765296774089811,0.0,36.481926872390574,18.45501151042986
Bangalore,2024-02-12,12.9716,77.5946,98.0,53.9,105.84,81.34,111.72,1.03,93.1,0.033561788751158,0.000147805401058,8.890807923146462e-05,22.623007074991904,9.643029785156273,3.228585660031082,915.0816324869792,0.0020295380522838,43.68028687081553,0.1963162217877513,1.0,38.22243196871575,16.28761921576512
Bangalore,2024-02-13,12.9716,77.5946,92.0,50.6,99.36,76.36,104.88,0.97,87.4,0.0354486938945025,-9.708894253519272e-05,8.354089719399534e-05,23.282364145914755,13.638122177124046,2.9969930634557285,914.6328141276042,0.001540109792586,54.64371224333529,0.330172269174546,0.0,38.20488737887603,15.440452305130805
Bangalore,2024-02-14,12.9716,77.5946,69.0,37.95,74.52,57.27,78.66,0.72,65.55,0.0392889245859142,9.195805552080212e-05,7.470343441196017e-05,23.62390734354659,13.960755284627282,3.228463536009316,913.89314453125,0.0076923374763282,54.662828578452284,0.1350084989505134,0.0,37.99587375810555,20.786646416683773
Bangalore,2024-02-15,12.9716,77.5946,75.0,41.25,81.0,62.25,85.5,0.79,71.25,0.0347956645102823,0.0002200089834384,0.0001090145935877,23.04296900431325,10.2403338114421,3.4398858550172884,913.9657486979168,0.0008523463179699,44.31957100109658,0.0817873085874199,0.0,37.59575210302969,14.162956881513166
Bangalore,2024-02-16,12.9716,77.5946,78.0,42.9,84.24,64.74,88.92,0.82,74.1,0.0339506074533322,6.891874262982151e-05,5.121338438979591e-05,22.9327439626058,13.63260930379232,3.4621573985068683,914.2182259114584,0.0011026859283447,55.79132120630527,0.1587493178515943,0.0,39.42065309340801,15.113929599759537
Bangalore,2024-02-17,12.9716,77.5946,75.0,41.25,81.0,62.25,85.5,0.79,71.25,0.0349233384659986,0.0002600969124845,6.855590218125251e-05,23.877167002360068,10.074898020426474,3.0410137030141855,912.9395947265624,0.001710653293685,41.68157409430505,0.116047970447301,0.0,39.00430981929281,16.105185042166827
Bangalore,2024-02-18,12.9716,77.5946,89.0,48.95,96.12,73.87,101.46,0.93,84.55,0.038947362452598,0.0003439172881587,8.553712555741896e-05,24.2039562225342,9.457906341552755,2.285672116143617,912.4357958984376,0.0,39.21587706706307,0.1440179817713451,0.0,40.085565780431715,16.262468197451142
Bangalore,2024-02-19,12.9716,77.5946,74.0,40.7,79.92,61.42,84.36,0.78,70.3,0.0370764374536976,0.0002773235892039,0.0001154425410768,24.25737406412765,10.714671071370446,2.5937447351196075,912.872529296875,0.0017232229083674,42.51681625953177,0.1536426416691678,2.0,40.45472546225294,16.67160646153653
Bangalore,2024-02-20,12.9716,77.5946,78.0,42.9,84.24,64.74,88.92,0.82,74.1,0.0380624151014058,0.0001355527589922,0.0001679174056586,24.90335998535164,11.34037297566732,1.8540217503387628,912.5233333333332,0.0025991612346842,42.639690374756135,0.1632673015669905,2.0,40.82388514407416,17.080744725621923
Bangalore,2024-02-21,12.9716,77.5946,99.0,54.45,106.92,82.17,112.86,1.04,94.05,0.045235486705146,0.0003777841390759,9.53442794125142e-05,25.802390670776447,13.726910527547204,0.875223041503204,911.5897526041668,0.0025453178409406,47.26820305302511,0.1728919614648132,2.0,41.19304482589539,17.48988298970731
Bangalore,2024-02-22,12.9716,77.5946,108.0,59.4,116.64,89.64,123.12,1.13,102.6,0.045235486705146,0.0001676634106023,0.0001039548346575,25.681571578979515,9.973824437459314,1.0058590130827214,911.9102115885416,0.0008523463179699,37.171322617445874,0.1825166213626359,2.0,41.562204507716615,17.899021253792704
Bangalore,2024-02-23,12.9716,77.5946,105.0,57.75,113.4,87.15,119.7,1.1,99.75,0.0365060604331158,0.0002869960495444,0.0001057278866888,25.905300394694052,10.522489802042683,0.4567340760766467,911.4182975260416,0.0021457670982272,38.050379678646365,0.1921412812604587,0.0,41.93136418953784,18.308159517878092
Bangalore,2024-02-24,12.9716,77.5946,99.0,54.45,106.92,82.17,112.86,1.04,94.05,0.0385021769354395,0.0001839378014387,0.0001057278866888,25.54725227355965,16.59562136332204,2.1272382246408386,911.2835611979168,0.0353255999812063,57.70252929715518,0.3086141631982404,1.0,39.170054870236065,12.546228372380122
Bangalore,2024-02-25,12.9716,77.5946,93.0,51.15,100.44,77.19,106.02,0.98,88.35,0.0427104999859224,0.0001839097076874,6.489574794550645e-05,24.73914998372396,15.311716334025109,3.2750677271060273,911.050263671875,0.0144574138580821,55.78136534357719,0.2317060858510296,0.0,41.46607583192259,15.315237069560071
Bangalore,2024-02-26,12.9716,77.5946,76.0,41.8,82.08,63.08,86.64,0.8,72.2,0.0427104999859224,0.0003019756278798,6.0335107847414936e-05,23.846519724528036,15.366985575358116,4.047629139229965,911.9367903645832,0.0049592304094403,59.05615545056795,0.2292678323025841,0.0,39.78940626466668,14.62053726241104
Bangalore,2024-02-27,12.9716,77.5946,70.0,38.5,75.6,58.1,79.8,0.74,66.5,0.036551979151218,0.0001597729752174,5.215580460408261e-05,24.116959508260095,14.94249051411947,3.332994696389348,912.4579801432292,6.70896724841441e-05,56.54094621546194,0.1837583638607713,0.0,40.74434841409486,15.5189956532143
Bangalore,2024-02-28,12.9716,77.5946,74.0,40.7,79.92,61.42,84.36,0.78,70.3,0.0391388511000725,0.0001861524711825,6.69941193539199e-05,24.514926528930687,10.080590184529626,3.0339581347748563,911.6113118489584,0.0,40.13247893398235,0.1749263033414572,2.0,40.76938296524447,14.559271526360938
Bangalore,2024-02-29,12.9716,77.5946,76.0,41.8,82.08,63.08,86.64,0.8,72.2,0.0363528183102773,6.904504792138037e-05,6.47460633600047e-05,24.389842605590843,8.418164825439476,3.3593421037507905,912.5570572916668,0.0,36.15421099358078,0.1660942428221432,0.0,40.79441751639408,13.599547399507577
Bangalore,2024-03-01,12.9716,77.5946,77.0,42.35,83.16,63.91,87.78,0.81,73.15,0.0390084845095753,0.0002705607349404,6.423149538531057e-05,24.64454358418783,10.777651723225915,3.3163292172310257,913.2596468098958,0.0017046926359398,41.71703720901229,0.0827864697872339,0.0,40.591798008407714,18.882149439598315
Bangalore,2024-03-02,12.9716,77.5946,83.0,45.65,89.64,68.89,94.62,0.87,78.85,0.0356151252433298,0.0002586607052912,8.009730851571784e-05,25.281369781494163,8.600588099161826,2.6544878132623984,912.4913753255208,0.0017225742112714,34.70634425890493,0.1625997647011294,2.0,41.22840520866516,17.34628266040971
Bangalore,2024-03-03,12.9716,77.5946,109.0,59.95,117.72,90.47,124.26,1.14,103.55,0.0437766249184672,0.0003405213933636,0.0001302524274245,25.25612602233889,11.181338882446312,1.506410867388776,911.85578125,0.001718888825053,41.31522798419765,0.2424130596150249,0.0,41.8650124089226,15.810415881221106
Bangalore,2024-03-04,12.9716,77.5946,97.0,53.35,104.76,80.51,110.58,1.02,92.15,0.0414633783266716,0.0002724936811158,0.0001304588694492,26.19118779500326,11.906582768758142,1.7185707397295906,911.837197265625,0.0025749204723979,41.00577310626016,0.1890214916891954,0.0,40.55708199445672,13.883066220525231
Bangalore,2024-03-05,12.9716,77.5946,118.0,64.9,127.44,97.94,134.52,1.24,112.1,0.0369017717278463,0.0003953857283596,9.601455510469736e-05,26.415169652303064,11.431460952758812,2.381470682755054,911.7643961588542,0.0017225742112714,39.217255444718184,0.2503350900634821,0.0,43.30949679684779,14.969383067882712
Bangalore,2024-03-06,12.9716,77.5946,101.0,55.55,109.08,83.83,115.14,1.06,95.95,0.0466949419212841,0.0005493824774903,0.0001758407521049,26.784702555338583,11.664113616943382,1.0061145440590369,911.7406901041668,0.0004202127179553,38.967230316791365,0.1798235365155818,0.0,42.37225768967035,17.009532628440645
Bangalore,2024-03-07,12.9716,77.5946,128.0,70.4,138.24,106.24,145.92,1.34,121.6,0.0450236228291623,0.0004804770871664,0.0001728857152839,26.68245340983077,11.011780675252282,1.3630094938395148,911.4311474609376,0.0008523463179699,37.54558315012927,0.2603904903944228,0.0,42.275902376386995,15.612416427771809
Bangalore,2024-03-08,12.9716,77.5946,140.0,77.0,151.2,116.2,159.6,1.47,133.0,0.0426231064299997,0.0003839701639521,0.0001728857152839,26.950156148274743,12.08251978556325,1.3499706353515994,911.7027001953124,0.0004351138045421,39.66915854110063,0.2659148565565338,0.0,44.14697173145379,13.8065456735617
Bangalore,2024-03-09,12.9716,77.5946,121.0,66.55,130.68,100.43,137.94,1.27,114.95,0.0426231064299997,0.0003248440324254,8.650566642147936e-05,27.385846074422204,12.948527908325218,1.89984957976271,911.8905745442707,0.1522183417819178,40.927977487996635,0.2151284149153665,0.0,42.92682910434087,17.14414905800505
Bangalore,2024-03-10,12.9716,77.5946,133.0,73.15,143.64,110.39,151.62,1.4,126.35,0.0394728029729348,-4.858077389262224e-06,8.62879126949203e-05,26.32607549031576,15.778055445353232,2.6116453810600495,913.6285026041668,0.0862479209899902,52.303990361886505,0.2992207152438499,0.0,42.60021716258652,14.879511286160469
Bangalore,2024-03-11,12.9716,77.5946,119.0,65.45,128.52,98.77,135.66,1.25,113.05,0.0394728029729348,0.000200955757573,0.0001020218559453,26.49175923665365,12.749291992187525,2.64575257228262,914.40955078125,0.0004351138045421,42.57744699358096,0.2350133548188995,0.0,42.59219481078037,14.728099628857857
Bangalore,2024-03-12,12.9716,77.5946,121.0,66.55,130.68,100.43,137.94,1.27,114.95,0.0413493402824928,0.0001472133220225,0.0001183320918051,26.80067278544112,12.338272349039755,2.261803695458874,913.6045751953123,0.0004475464834285,40.69796197458629,0.240855603422752,0.0,43.62048633610281,17.458760765896162
Bangalore,2024-03-13,12.9716,77.5946,105.0,57.75,113.4,87.15,119.7,1.1,99.75,0.041777127854758,0.0003375856213583,0.0001150828157899,27.48822428385421,12.572845713297568,1.4348003809372176,912.6836490885416,0.0,39.69501610519139,0.2122982345143344,0.0,42.90373479260304,18.627859019487605
Bangalore,2024-03-14,12.9716,77.5946,122.0,67.1,131.76,101.26,139.08,1.28,115.9,0.0370984914268151,0.0002380216324384,0.0001150828157899,27.044273630778036,15.187732950846396,1.035038764786994,912.130029296875,0.094640254872047,48.27674741827854,0.3226803256928128,0.0,43.6861892232084,17.440772816202756
Bangalore,2024-03-15,12.9716,77.5946,125.0,68.75,135.0,103.75,142.5,1.31,118.75,0.0364984755164274,0.0002380216324384,0.0001150828157899,27.481684621175138,14.965536371866904,1.4388423885432498,911.6434554036458,0.0023596227833877,46.38700765117045,0.2550680026411007,0.0,43.31253510309883,13.102168346115755
Bangalore,2024-03-16,12.9716,77.5946,114.0,62.7,123.12,94.62,129.96,1.2,108.3,0.041024050327601,0.0002526161731329,0.0001150828157899,27.22143707275393,15.021702702840116,2.0075455007112986,911.9940104166668,0.0008685695433996,47.27023129352662,0.2520814860906966,0.0,42.10842380883885,15.906191147013256
Bangalore,2024-03-17,12.9716,77.5946,99.0,54.45,106.92,82.17,112.86,1.04,94.05,0.040642165825106,0.0003222900858246,6.034525802949026e-05,26.62329444885256,14.092172876993857,2.8447194577654846,912.0438557942708,0.0165641307781072,46.11009279263603,0.169702940583674,0.0,44.616615703344614,11.699416982448394
Bangalore,2024-03-18,12.9716,77.5946,121.0,66.55,130.68,100.43,137.94,1.27,114.95,0.039623652461967,0.0004459603229668,9.449817781781324e-05,27.04361495971682,11.97432098388674,1.8020571859142331,911.7399479166668,0.0012822712278648,39.1719153205604,0.2866972151019428,0.0,44.14898456165411,14.294447027531971
Bangalore,2024-03-19,12.9716,77.5946,119.0,65.45,128.52,98.77,135.66,1.25,113.05,0.0459186310977789,0.0001795199899931,9.42101987567056e-05,26.77778905232748,10.692304865519247,2.3194547849862026,911.2288916015624,0.0034274999052286,36.55121605714406,0.1579376006893336,0.0,45.668671127262506,14.713650386868457
Bangalore,2024-03-20,12.9716,77.5946,124.0,68.2,133.92,102.92,141.36,1.3,117.8,0.0445250636128608,0.0001923462858348,7.832544877407868e-05,26.60118891398116,13.80330874125167,2.181629839295915,911.0738720703124,0.001072883605957,45.313190458256855,0.1651884761149869,2.0,45.022138668574144,14.5558798950532
Bangalore,2024-03-21,12.9716,77.5946,88.0,48.4,95.04,73.04,100.32,0.92,83.6,0.0364683740098154,0.0002029687610637,6.69124209664298e-05,25.60468190511068,14.676505025227868,2.9951514464133293,911.3384651692708,0.003325939132992,50.85783020964736,0.1724393515406402,2.0,44.37560620988579,14.398109403237942
Bangalore,2024-03-22,12.9716,77.5946,75.0,41.25,81.0,62.25,85.5,0.79,71.25,0.0348699644622456,0.0001990858489415,7.643967400567654e-05,26.16459999084475,14.420211410522484,2.1651799076811025,909.8514990234376,0.0021338462374842,48.39148351560623,0.1796902269662936,0.0,43.729073751197426,14.240338911422684
Bangalore,2024-03-24,12.9716,77.5946,85.0,46.75,91.8,70.55,96.9,0.89,80.75,0.0381107984745357,0.000272541613595,6.748009545002782e-05,26.788199996948265,9.931461588541708,2.8127866939075115,911.8153076171876,0.0008523463179699,34.72036288822715,0.1862679817214161,1.0,44.74180403972505,20.151869812204968
Bangalore,2024-03-25,12.9716,77.5946,89.0,48.95,96.12,73.87,101.46,0.93,84.55,0.0419934185312281,0.0003519197417026,5.172273846267777e-05,27.198505020141624,10.657306289672874,2.776530257101113,911.905419921875,0.0017241018213098,35.57593706131986,0.201333075239456,0.0,46.17852150892632,17.194562921200284
Bangalore,2024-03-26,12.9716,77.5946,89.0,48.95,96.12,73.87,101.46,0.93,84.55,0.0419934185312281,0.0002428468373648,7.076214231638365e-05,27.055955505371116,10.131413396199548,2.9525044672634126,912.3707666015624,0.0,34.63837670102891,0.1763020783859653,0.0,42.98824936145661,14.326482913888606
Bangalore,2024-03-27,12.9716,77.5946,88.0,48.4,95.04,73.04,100.32,0.92,83.6,0.037490880733247,0.0003124612962397,6.234582232717533e-05,26.54553629557296,10.409232711792017,2.66658016201334,913.3846516927084,0.0008523463179699,36.362437205981514,0.1716372461260329,0.0,45.78019727847715,15.82675139265983
Bangalore,2024-03-28,12.9716,77.5946,89.0,48.95,96.12,73.87,101.46,0.93,84.55,0.0360455409967609,0.0003344960822192,7.571751796488368e-05,27.51476567586263,12.48718096415206,2.371191151764199,911.7190673828125,0.0,39.4113646250492,0.1121623703355995,1.0,44.788896489462026,9.831394749900308
Bangalore,2024-03-29,12.9716,77.5946,93.0,51.15,100.44,77.19,106.02,0.98,88.35,0.0360455409967609,0.000451825440637,7.163143359843474e-05,27.927811559041345,11.965708033243857,2.6806506129629577,911.51486328125,0.0,37.17510051963371,0.1451752472569917,2.0,44.70829205218728,11.85734303658682
